country,year,medals,iso3,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,gdi,gdi_group,gii,gii_rank,gnipc,hdi,hdi_f,ihdi,ineq_edu,ineq_inc,ineq_le,le,loss,mf,mmr,mys,phdi,pop_total,GDP (current US$),medals_per_capita,gdp per capita
Bahrain,2016,2,BRN,14.105,22.38800676,,30.88404133,16.04701996,0.933,,0.237,,50059.95372,0.871,0.828658579,,17.21101,,5.4438987,80.407,,29.4235,15.07160701,9.319999695,0.602,1429604.0,33884680851.0,1.3989888108874906e-06,23702.144685521303
Ethiopia,2020,3,ETH,73.654,0.135248543,34.43229459,2.057613169,9.094288497,0.886,,0.502,,2539.167102,0.486,0.454812619,0.317,42.77036,36.45498276,24.071541,65.969,34.77366255,3.5621,266.6895641,2.391007204,0.476,118917671.5,107658000000.0,2.522753735553929e-08,905.3154055408829
Ethiopia,2016,8,ETH,77.374,0.137658426,35.74399425,1.727861771,8.508959862,0.87,,0.524,,2106.157757,0.463,0.43001106,0.296,43.50563,36.45498276,27.27137,64.162,36.06911447,3.0632,355.6628417,2.426789999,0.455,106718162.0,74296745208.0,7.496380981524026e-08,696.1958847079844
Ethiopia,2008,7,ETH,117.95,0.076076579,,1.75879397,7.913799763,0.839,,0.623,,1212.788567,0.398,0.361881679,,,,,57.733,,2.8944,724.7075763,2.057500005,0.391,85543668.0,27066912635.0,8.182955166243281e-08,316.4104751154697
Ethiopia,2004,7,ETH,141.718,0.068506371,,1.510574018,5.507180214,0.774,,0.689,,886.4934986,0.331,0.286905382,,,,,53.735,,2.9132,900.3781809,1.783422613,0.326,76077206.0,10131187261.0,9.201179128476406e-08,133.16981253228462
Ethiopia,2000,8,ETH,148.482,0.051660504,,1.706484642,4.218190193,0.726,,,,819.5954758,0.293,0.243731803,,,,,50.88,,2.7903,952.8363822,1.482605772,0.288,67411494.0,8242349618.0,1.1867412402994658e-07,122.26920260808936
Ethiopia,1996,3,ETH,164.692,0.047081899,,,2.927730083,,,,,844.1036574,,,,,,,48.697,,3.1227,1017.626921,,,59467635.5,8761215548.0,5.0447608598798246e-08,147.3274576050699
Ethiopia,1992,3,ETH,157.352,0.056462454,,,2.61548996,,,,,683.9623206,,,,,,,47.279,,,1151.375515,,,51853747.5,10754799037.0,5.785502773931624e-08,207.40639887213553
Morocco,2020,1,MAR,26.807,1.759780894,26.35043257,4.099560761,13.92945957,0.853,,0.445,,7952.530273,0.683,0.616427893,0.495,41.87093,25.92268372,11.257684,73.133,27.52562225,5.3177,71.85185202,6.05,0.655,36584208.0,121354000000.0,2.733419840604449e-08,3317.1143133671226
Morocco,2016,1,MAR,28.529,1.665111243,28.20368557,4.210526316,12.92552567,0.847,,0.453,,8006.727051,0.665,0.600713135,0.469,45.8,25.92268372,12.888373,73.228,29.47368421,5.5232,85.29572515,5.514,0.637,35023457.5,111573000000.0,2.85522924171607e-08,3185.6649218598704
Morocco,2008,2,MAR,32.155,1.623806322,,4.55311973,10.36264038,0.825,,0.566,,6882.689941,0.593,0.527192961,,,,,70.051,,6.3421,155.8426094,4.06,0.566,31606766.5,101823000000.0,6.32775896262593e-08,3221.5570042573004
Morocco,2004,3,MAR,32.114,1.405967577,,4.232804233,9.891050339,0.813,,0.581,,5923.902832,0.567,0.50019598,,,,,68.272,,5.9927,209.0667883,3.684,0.543,29953018.5,66114145451.0,1.0015685063593841e-07,2207.2615302861714
Morocco,2000,5,MAR,35.709,1.162657333,,3.598484848,8.56276989,0.79,,0.702,,4976.226563,0.528,0.457746425,,,,,66.794,,5.0745,244.2096012,3.26,0.509,28423435.5,43017455402.0,1.7591117723964087e-07,1513.4502443239137
Morocco,1996,2,MAR,40.042,1.093536735,,3.434343434,7.432979822,0.766,,0.722,,4758.630371,0.495,0.421640622,,,,,65.226,,5.0685,325.6780247,2.78,0.478,26808107.5,43161571528.0,7.460429648008536e-08,1610.0193394106616
Morocco,1992,3,MAR,44.255,0.973863845,,3.253796095,6.500289917,0.735,,0.749,,4323.525879,0.461,0.381385982,,,,,63.388,,4.7679,391.0061198,2.33,0.446,25212468.5,33711069431.0,1.1898874558831873e-07,1337.0792880118026
Namibia,2020,1,NAM,70.074,1.539553686,32.83157326,6.955177743,11.75997928,1.011,,0.452,,10563.17713,0.647,0.650040993,0.424,25.01567,52.99236679,20.486683,64.071,34.46676971,10.7112,214.6350593,7.242284736,0.602,2728761.5,10583748542.0,3.6646661864732406e-07,3878.5905408002864
Namibia,1996,2,NAM,85.699,1.041412889,,4.599659284,12.81157494,0.963,,0.552,,7589.696912,0.587,0.57395151,,,,,56.639,,7.1526,363.3382844,5.755000114,0.56,1646103.5,3989163197.0,1.2149904304316224e-06,2423.397554892508
Namibia,1992,2,NAM,89.627,0.777047343,,4.47761194,12.47148991,0.97,,0.548,,7998.800819,0.603,0.591185578,,,,,60.16,,7.1528,301.1827885,5.719000053,0.576,1461322.0,3429521699.0,1.368623753012683e-06,2346.8624293619064
Botswana,2020,1,BOT,55.557,2.179938596,29.68833952,4.735376045,11.44906858,0.993,,0.497,,15141.15782,0.718,0.715115769,0.498,23.27683,45.48166656,20.306522,67.643,30.64066852,5.9934,185.8968424,10.42,0.684,2365893.5,14960291106.0,4.2267329446570607e-07,6323.315527939022
Grenada,2020,1,GRN,30.369,2.340716302,,,16.58226156,0.987,,0.218,,12615.46801,0.782,0.776163798,,7.03561,,10.069262,75.019,,,21.13828979,9.418825531,,116341.0,1043411111.0,8.59542207820115e-06,8968.55890012979
Grenada,2016,1,GRN,33.887,2.290649017,,,16.72244072,0.982,,,,13152.37933,0.784,0.774222344,,,,9.8906612,75.01,,,23.19383808,9.271240005,,115130.0,1061640741.0,8.685833405715278e-06,9221.234613046121
South Africa,2020,2,RSA,51.614,7.381841415,31.39050216,8.149171271,13.98349953,0.967,,0.391,,13241.77516,0.724,0.708494349,0.471,17.29413,59.93248749,16.944889,65.15,34.94475138,5.9338,126.8326855,10.55465984,0.665,60562381.0,337975000000.0,3.302380069898507e-08,5580.609520619739
South Africa,2016,8,RSA,61.613,8.101234984,32.40252473,8.725761773,14.24452019,0.987,,0.411,,13635.83522,0.722,0.715032719,0.463,17.29413,60.26572418,19.64772,64.749,35.87257618,6.1545,126.926657,10.18499994,0.659,57259551.0,323586000000.0,1.3971468270856682e-07,5651.214414866788
South Africa,2008,1,RSA,55.677,9.783252368,,10.41990669,12.47587967,0.952,,0.455,,12894.92203,0.643,0.624917862,,,,,55.982,,7.3392,215.5816663,9.220000267,0.576,51114598.5,316131000000.0,1.956388251782903e-08,6184.749744243809
South Africa,2004,4,RSA,57.215,9.253364013,,9.787928222,11.85159969,0.961,,0.463,,10915.21171,0.613,0.600554095,,,,,53.963,,6.8405,231.918276,8.819999695,0.553,48991420.5,255807000000.0,8.164694877544937e-08,5221.465256350344
South Africa,2000,5,RSA,67.416,8.081190063,,8.57605178,11.93591523,0.997,,0.463,,9643.376205,0.618,0.617074227,,,,,58.368,,6.077,173.0239354,7.463539778,0.565,47159718.5,151753000000.0,1.0602268544075385e-07,3217.8521167381436
South Africa,1996,5,RSA,78.464,8.144183719,,8.628659476,12.74904513,0.972,,0.481,,9400.03824,0.649,0.63797161,,,,,61.079,,6.1086,160.3849364,8.281122559,0.593,45123018.0,163235000000.0,1.1080819106558874e-07,3617.555013718276
South Africa,1992,1,RSA,88.297,7.215516099,,7.751937984,12.7001435,0.974,,0.485,,8917.393094,0.645,0.633508385,,,,,62.839,,5.6306,142.7194877,7.413989307,0.595,42443509.0,146956000000.0,2.3560728685274348e-08,3462.390444673177
Saudi Arabia,2020,1,KSA,11.266,17.11486981,,23.54285714,15.75979996,0.917,,0.245,,46058.49885,0.875,0.821882142,,12.58929,,5.4688768,77.596,,22.2457,16.20375848,11.31000042,0.669,30991207.0,734271000000.0,3.2267216956086933e-08,23692.881661562908
Saudi Arabia,2000,2,KSA,29.306,14.3757643,,17.50339213,11.58084793,0.838,,,,41039.54032,0.737,0.648661407,,,,,72.607,,14.5642,21.52521494,6.670000076,0.608,16177722.0,189515000000.0,1.236267998671259e-07,11714.566488409184
Liechtenstein,2018,1,LIE,2.24,3.7440088,,,14.83436012,0.96,,,,173028.5723,0.928,0.908316497,,,,5.099299,83.269,,,,12.25790017,,38128.5,6692620692.0,2.6227100462908322e-05,175528.03524922303
Fiji,2016,1,FIJ,21.943,1.280637128,,,13.32746279,0.954,,0.333,,11634.50004,0.719,0.698519158,,,22.70676613,13.104657,66.657,,,39.66302556,10.49100008,,919166.0,4930213634.0,1.0879427655069922e-06,5363.790255514238
Russian Federation,2016,48,RUS,21.857,11.2665874,9.551854093,14.25149701,14.86800957,1.019,,0.196,,34380.65625,0.835,0.841321793,0.752,2.3463,19.52480698,6.7844553,71.91,9.94011976,12.3613,8.473446106,12.3781818,0.716,145778677.0,1276790000000.0,3.292662616220615e-07,8758.413962008997
Russian Federation,2014,23,RUS,27.168,11.36610392,10.43700781,14.19975933,14.83740044,1.026,,0.221,,36220.19922,0.831,0.840227296,0.741,2.80284,20.60505104,7.9031324,70.798,10.83032491,12.2,9.86853384,12.36545459,0.713,144925638.0,2059240000000.0,1.5870207864808572e-07,14208.942105881915
Russian Federation,2012,17,RUS,29.721,11.84485036,11.2378969,14.42424242,14.66079998,1.029,,0.242,,36106.51953,0.825,0.835895961,0.729,3.27917,21.767416,8.6671047,70.117,11.63636364,12.0733,12.25258528,12.35272737,0.706,144291029.0,2208290000000.0,1.1781744241355435e-07,15304.416465142818
Russian Federation,2010,11,RUS,30.379,11.39872644,11.01782366,13.36633663,14.37661982,1.037,,0.274,,33441.72063,0.808,0.821979486,0.717,3.90385,20.03796577,9.1116552,68.153,11.26237624,10.6202,17.16817777,12.34000015,0.7,143934465.5,1524920000000.0,7.642366935388383e-08,10594.543806465867
Russian Federation,2008,61,RUS,32.193,11.54591058,,14.12639405,14.34453011,1.037,,0.285,,34838.09466,0.807,0.821557118,,,,,67.862,,11.9326,18.77788223,12.30000019,0.693,143811840.5,1660850000000.0,4.2416535236540556e-07,11548.770909443996
Russian Federation,2006,15,RUS,29.16,11.32284757,,12.89506953,14.16090965,1.045,,0.325,,30280.7005,0.791,0.808632545,,,,,66.546,,10.0112,26.50181499,12.26000023,0.689,144102948.0,989932000000.0,1.0409224938271214e-07,6869.616574395133
Russian Federation,2004,74,RUS,28.836,10.69565785,,11.84041184,14.23517513,1.052,,0.344,,26385.7815,0.777,0.797250319,,,,,65.149,,8.8021,34.86526084,12.22000027,0.685,145180096.5,591017000000.0,5.097117427525611e-07,4070.9230414377084
Russian Federation,2002,11,RUS,27.621,10.34951915,,11.2565445,13.82169771,,,0.38,,22916.8643,0.764,,,,,,64.73,,8.0259,48.24237855,12.18000031,0.678,145939500.0,345470000000.0,7.537369937542612e-08,2367.2138112025873
Russian Federation,2000,85,RUS,26.563,10.07282592,,10.26666667,12.79107237,,,0.392,,20565.06513,0.75,,,,,,64.998,,6.7128,52.29273925,12.05865535,0.673,146717782.5,259710000000.0,5.793435434453898e-07,1770.1330784494373
Russian Federation,1998,13,RUS,33.284,9.922302648,,10.8401084,12.01319027,,,0.404,,17141.22848,0.738,,,,,,66.916,,7.804,60.12398279,11.47359929,0.658,147635531.0,270955000000.0,8.805468380101536e-08,1835.296680715701
Russian Federation,1996,60,RUS,39.439,10.70488825,,12.17150761,11.68416023,,,0.443,,18356.03514,0.723,,,,,,65.449,,9.4708,85.63087792,10.88854324,0.635,148084582.5,391725000000.0,4.0517384718290983e-07,2645.2787547954226
Russian Federation,1994,16,RUS,48.068,11.07084875,,13.20224719,11.58718967,,,0.459,,19937.86493,0.712,,,,,,63.822,,10.8605,88.0415267,10.40749715,0.618,148200736.5,395077000000.0,1.079616766951762e-07,2665.823458981258
Vietnam,2016,2,VIE,39.181,2.372899563,16.90010872,7.607192254,14.09987354,1.006,,0.327,,9305.309265,0.723,0.724701836,0.6,17.63946,19.50510216,13.555764,73.984,17.01244813,10.9886,51.35352075,8.169999695,0.668,94000116.5,257096000000.0,2.1276569375315615e-08,2735.0604400580714
Vietnam,2008,1,VIE,30.811,1.335354956,,5.803571429,12.28941822,0.962,,0.327,,6459.612953,0.672,0.654356733,,,,,73.455,,9.0095,62.11955908,7.329861994,0.633,85175787.5,99130304099.0,1.1740425646196697e-08,1163.831964559177
Vietnam,2000,1,VIE,29.936,0.682717979,,2.483443709,10.55862045,0.955,,0.353,,4205.498465,0.604,0.589175766,,,,,72.746,,3.6973,88.46067162,5.63835538,0.589,77154010.5,31172518403.0,1.2961089041508737e-08,404.02978666935275
Democratic People's Republic of Korea,2016,6,PRK,0.592,1.347011579,,,11.53869661,,,,,,,,,7.92697,,12.564222,72.971,,4.7221,108.7569667,,,25698326.5,,2.3347823835921768e-07,
Democratic People's Republic of Korea,2012,2,PRK,0.627,1.877295555,,,11.73159981,,,,,,,,,9.0372,,14.979081,71.317,,4.4138,108.1676423,,,25211728.0,,7.93281602911153e-08,
Democratic People's Republic of Korea,2000,6,PRK,1.134,2.959931757,,,,,,,,,,,,,,,60.911,,4.1169,185.6162258,,,23665909.5,,2.5352923791075937e-07,
Democratic People's Republic of Korea,1996,9,PRK,1.616,2.931391298,,,,,,,,,,,,,,,60.82,,6.5862,164.7223518,,,22895746.0,,3.9308612176253177e-07,
Democratic People's Republic of Korea,1992,10,PRK,2.473,4.570039232,,,,,,,,,,,,,,,71.009,,6.7925,69.59620377,,,21750910.5,,4.5975086881995124e-07,
Democratic People's Republic of Korea,2008,6,PRK,0.672,2.874223095,,,12.28017679,,,,,,,,,,,,69.303,,4.5809,139.2204917,,,24764617.5,,2.4228114970885377e-07,
Democratic People's Republic of Korea,2004,5,PRK,0.842,2.994789329,,,,,,,,,,,,,,,69.294,,4.9688,130.5772996,,,24254943.0,,2.0614354772963185e-07,
Tajikistan,2016,1,TJK,45.834,0.652411752,14.93919923,3.177004539,10.90601594,0.904,,0.305,,3830.427083,0.661,0.624369864,0.561,6.54325,19.92641068,18.347937,69.982,15.12859304,5.0327,19.79615269,11.38352949,0.64,8865631.0,6992416097.0,1.1279512986723675e-07,788.7104817468717
Tajikistan,2008,3,TJK,35.75,0.395378495,,2.050473186,10.99670029,0.88,,0.341,,2951.552287,0.634,0.588487962,,,,,67.924,,3.2512,35.18509264,11.09176484,0.621,7338403.0,5161299725.0,4.0880829248543587e-07,703.3273758609332
Algeria,2016,2,ALG,10.5,3.928711853,21.41287922,8.075370121,14.93086147,0.879,,0.392,,15618.63036,0.743,0.679755919,0.58,33.68956,16.80919266,13.739885,75.31,21.93808883,9.848,88.99770666,6.480168641,0.683,40850721.0,180764000000.0,4.895874420429446e-08,4424.989218672542
Algeria,2008,2,ALG,9.161,3.213442612,,7.454289733,13.43463516,0.83,,0.521,,14208.60617,0.711,0.624688275,,,,,73.618,,9.5999,116.5180854,6.289999962,0.658,34816961.0,180384000000.0,5.7443267377643905e-08,5180.923171324459
Algeria,2000,5,ALG,8.658,2.774968374,,4.4546851,11.22196007,0.784,,0.61,,11116.29797,0.651,0.545593373,,,,,70.576,,4.8786,159.1756828,5.609090978,0.622,30903892.5,54790398570.0,1.617919166655139e-07,1772.9287199015464
Algeria,1996,3,ALG,16.142,3.451463282,,5.203252033,10.12388992,,,0.661,,10389.71561,0.615,,,,,,68.219,,5.3752,192.425884,4.98791892,0.583,29033044.5,46941554225.0,1.033305342813772e-07,1616.83195935583
Algeria,1992,2,ALG,24.199,2.986481049,,5.324459235,9.909230232,,,,,10793.85063,0.601,,,,,,67.725,,5.9969,203.6414369,4.283305838,0.569,26628567.5,48003133347.0,7.510730721808449e-08,1802.6930418619027
Burundi,2016,1,BDI,60.404,0.039317357,36.12131339,0.917431193,11.11637974,0.928,,0.51,,924.1181692,0.436,0.419937093,0.278,39.48821,39.51852417,29.357206,60.789,36.23853211,1.7722,508.4551911,2.543333292,0.432,11239451.0,2644487777.0,8.897231724218559e-08,235.28620543832614
Burundi,1996,1,BDI,76.642,0.040775603,,1.369863014,4.531231105,0.836,,,,1028.868301,0.292,0.265475709,,,,,44.807,,2.2595,1195.044007,1.783333381,0.288,6070505.5,8690338563.0,1.6473092726791863e-07,1431.5675297551415
Lithuania,2016,4,LTU,13.826,4.48434437,10.43046017,13.14285714,16.22341919,1.029,,0.139,,37739.2288,0.875,0.886860456,0.781,4.488,21.5167942,5.2865863,74.82,10.74285714,18.5397,8.141548257,13.10999966,0.76,2869109.5,42970749245.0,1.39416080146122e-06,14977.033551699578
Lithuania,2008,6,LTU,18.765,4.63897223,,13.78091873,17.09845924,1.03,,0.183,,31776.94039,0.849,0.860588236,,,,,71.696,,19.4854,11.09314055,12.30000019,0.732,3198480.5,47831254208.0,1.875890755000695e-06,14954.36792814588
Lithuania,2004,3,LTU,20.307,3.882906254,,10.59683313,16.39171028,1.024,,0.182,,22641.85319,0.821,0.829878074,,,,,72.001,,14.6277,12.03093653,11.68567622,0.734,3376699.0,22743164431.0,8.884416407858681e-07,6735.324774580145
Lithuania,2000,3,LTU,23.584,3.299888294,,8.868894602,14.49923992,1.013,,0.265,,15710.29797,0.778,0.78107364,,,,,72.139,,12.022,17.54245377,10.94838156,0.709,3500402.0,11550695727.0,8.570444194695352e-07,3299.8197712719852
Lithuania,1992,1,LTU,49.155,5.586048788,,9.681881051,12.04401016,,,,,14126.03171,0.723,,,,,,70.337,,10.7989,24.94966216,9.507103744,0.653,3697544.5,,2.7044975388396273e-07,
Argentina,2016,3,ARG,58.79,4.349165335,12.55241579,11.55192532,17.85773087,0.991,,0.333,,27396.49286,0.857,0.844713385,0.747,6.151939183,22.960392,8.5449162,76.105,12.83547258,15.8052,40.25943612,10.93000031,0.758,43900313.5,557532000000.0,6.833664183286527e-08,12699.954864787014
Argentina,2008,5,ARG,66.357,4.651722564,,10.92436975,16.38180923,1.001,,0.373,,27101.62224,0.833,0.830836409,,,,,75.428,,14.1371,59.45657867,10.40999985,0.742,40424148.0,361558000000.0,1.2368844483747684e-07,8944.109347709691
Argentina,2004,1,ARG,61.681,4.061398757,,9.405940594,16.29898071,0.997,,0.39,,19297.19149,0.808,0.804045138,,,,,74.871,,12.1163,73.30910903,10.00999991,0.732,38815915.5,164658000000.0,2.5762628218829464e-08,4242.022837256022
Argentina,2000,2,ARG,65.808,3.870129607,,10.39290241,15.68756962,0.993,,0.426,,21829.00539,0.789,0.78322902,,,,,73.91,,14.2885,71.50375087,8.801999855,0.707,37213984.0,284204000000.0,5.3743238025791594e-08,7637.021609941037
Argentina,1996,2,ARG,69.91,3.70590179,,9.605263158,13.67585993,0.985,,0.429,,21380.67713,0.76,0.750425885,,,,,73.056,,13.0852,69.66277014,8.529999733,0.687,35513792.5,272150000000.0,5.631614815567783e-08,7663.21986028386
United Arab Emirates,2016,1,UAE,4.598,25.19436,13.56759545,37.86295006,11.05317974,0.94,,0.104,,73400.30984,0.861,0.818337624,0.742,18.24343,17.69633484,4.7630215,82.195,13.82113821,38.5847,8.338152582,10.84000015,0.535,9030873.0,369255000000.0,1.1073126595845163e-07,40888.07361148806
United Arab Emirates,2004,1,UAE,25.461,27.97223076,,40.98159509,10.34917519,0.979,,0.719,,91614.18461,0.815,0.793777685,,,,,80.272,,41.0927,13.14345999,8.887724461,0.481,4428967.0,147824000000.0,2.2578628379935998e-07,33376.63161635659
Niger,2016,1,NIG,177.529,0.102534478,36.60256897,2.105263158,6.485660076,0.792,,0.657,,1432.585335,0.38,0.332581986,0.241,34.96483,35.1353569,39.70752,59.228,36.57894737,3.6927,468.490181,1.377273361,0.372,20685753.5,10398861982.0,4.8342449792800635e-08,502.7064632670983
Singapore,2016,1,SIN,2.405,8.596039204,13.21576324,26.33832976,16.63907051,0.988,,0.048,,106529.8271,0.934,0.928541379,0.805,11.00016,25.93509483,2.7120349,82.897,13.81156317,37.4057,7.054006483,11.38000011,0.688,5577929.5,319054000000.0,1.7927799195023888e-07,57199.36044369152
Gabon,2012,1,GAB,111.976,3.065162887,27.72894864,6.294706724,12.05303242,0.981,,0.519,,20975.52432,0.699,0.689455965,0.504,23.47992,34.47859192,25.228334,65.438,27.89699571,7.8489,177.6081261,8.134,0.655,1846889.5,17170464016.0,5.414509097593548e-07,9296.963362453465
Mauritius,2008,2,MRI,32.825,2.952612089,,,13.4484396,0.938,,0.371,,18096.90031,0.742,0.713589619,,,,,73.124,,,45.07861787,7.914545839,,1274635.0,9990356674.0,1.5690766376256732e-06,7837.817629360562
Peru,1992,2,PER,83.469,0.910555568,,3.179650238,11.39299011,,,0.579,,5996.235274,0.629,,,,,,65.031,,4.7155,266.4406584,7.89134482,0.609,22946340.5,35966302303.0,8.715986760503271e-08,1567.4090734860315
Chile,2008,1,CHI,54.78,4.234472341,,10.0,14.85708046,0.948,,0.37,,22040.5966,0.82,0.794388376,,,,,78.752,,13.1141,25.63771215,10.10999966,0.738,16838988.0,,5.938599160472114e-08,
Chile,2008,1,CHI,54.78,4.234472341,,10.0,14.85708046,0.948,,0.37,,22040.5966,0.82,0.794388376,,,,,78.752,,13.1141,25.63771215,10.10999966,0.738,16838988.0,179895000000.0,5.938599160472114e-08,10683.24295973131
Chile,2004,2,CHI,50.063,3.697623032,,8.908406524,14.06828022,0.943,,0.393,,18885.1709,0.797,0.768741838,,,,,78.276,,11.7849,28.76467962,9.699999809,0.726,16187321.5,8553643354.0,1.2355348597975275e-07,528.416227107122
Chile,2004,2,CHI,50.063,3.697623032,,8.908406524,14.06828022,0.943,,0.393,,18885.1709,0.797,0.768741838,,,,,78.276,,11.7849,28.76467962,9.699999809,0.726,16187321.5,99075985773.0,1.2355348597975275e-07,6120.5917095672685
Luxembourg,1992,2,LUX,12.719,31.14125604,,36.20474407,11.1031127,,,0.187,,71802.10493,0.801,,,,,,74.746,,28.6753,11.55392205,9.163999748,0.511,391963.5,15518702635.0,5.102515923038753e-06,39592.21364999547
Afghanistan,2008,1,AFG,118.979,0.160989441,,0.896860987,8.630829716,0.69,,0.69,,2496.71817,0.446,0.354247491,,,,,59.708,,1.4323,962.3215231,1.742753507,0.442,26482622.0,10109297048.0,3.7760611468154476e-08,381.733238045689
Sudan,2008,1,SUD,91.805,0.442182861,,,7.160170078,0.808,,0.637,,2678.793243,0.456,0.398246472,,,,,61.261,,,450.0322471,3.05,,33623979.5,64833083257.0,2.974067956471363e-08,1928.1799543388372
Panama,2008,1,PAN,89.987,2.098432284,,6.779661017,12.89612007,0.997,,0.442,,19687.90086,0.767,0.764384769,,,,,75.937,,9.696,53.4847642,8.999999809,0.715,3500648.5,25721328000.0,2.8566135674575727e-07,7347.589453782635
Cameroon,2008,1,CMR,128.656,0.389868905,,2.395209581,9.529709816,0.866,,0.62,,4191.885251,0.501,0.462712636,,,,,56.116,,3.7176,531.9030144,4.059999943,0.489,18574056.5,27715142033.0,5.3838535486311245e-08,1492.142657851827
Cameroon,2004,1,CMR,134.967,0.339006605,,2.127659574,8.608369827,0.866,,0.647,,4088.290303,0.47,0.434786741,,,,,54.578,,3.4167,555.6246737,3.291662558,0.46,16610487.500000002,18826214136.0,6.020292902300428e-08,1133.393233401488
Samoa,2008,1,SAM,40.914,0.840620063,,,11.94040415,0.93,,,,5767.215857,0.702,0.668189479,,,,,71.531,,,58.51970763,11.45200024,,190107.0,6413461917.0,5.260195574071444e-06,33736.06399027916
Zimbabwe,2008,4,ZIM,107.837,0.615130402,,1.973684211,10.65187009,0.873,,0.6,,1400.848106,0.456,0.425743917,,,,,48.456,,2.8757,684.8270633,7.461999893,0.447,12959149.5,4415702800.0,3.086622312675689e-07,340.7401697156129
